uid,premise,hypothesis,reason,label,predicted_label,match,predicted_score_0,predicted_score_1,predicted_score_2
4e69b75a-45fb-4aec-b79f-e39965d49c1d,"Windows and Walls is the eighth album by American singer-songwriter Dan Fogelberg, released in 1984 (see 1984 in music). The first single, ""The Language of Love"", reached  13 on the U.S. ""Billboard"" Hot 100 chart. Although the follow-up, ""Believe in Me"", missed the Top 40 of the pop chart, peaking at No. 48, it became the singer's fourth No. 1 song on the ""Billboard"" adult contemporary chart.",Dan Fogelberg never was able to make much money from singing.,theres no mention of him making money. ,1,2,,-3.611095667,0.488652289,2.316032648
1ba52146-3821-4f9e-84c1-eed5e4bb3e25,Erwin Mulder (] ; born 3 March 1989) is a Dutch professional footballer who plays as a goalkeeper for Premier League club Swansea City. He is a former Netherlands U20's international and also received a call up to the senior Netherlands side in 2012.,Erwin Mulder is waiting for Cthulhu to awake from his eternal slumber.,"From the statement we do not know whether or not Erwin Mulder is waiting for Cthulhu to awake from his eternal slumber, therefore the statement is neither definitely correct nor definitely incorrect.",1,2,,-4.327911377,0.652740538,2.695037365
09a36850-d5a3-485f-bea0-b3e835846739,"Takers (formerly known as Bone Deep) is a 2010 American action crime thriller film directed by John Luessenhop from a story and screenplay written by Luessenhop, Gabriel Casseus, Peter Allen, John Rogers, and Avery Duff. It features Matt Dillon, Paul Walker, Idris Elba, Jay Hernandez, Michael Ealy, T.I., Chris Brown, Hayden Christensen and Zoe Saldana. The film was released on August 27, 2010.",The movie Takers has nine actors,There are more actors in any movie than those featured. ,1,1,,-1.869701505,2.710513115,-1.046593189
5f6dd8ec-f95b-4bbe-b314-5894bacf1419,"Gregory Amenoff (born 1948) is an American painter. He is located in the tradition of the early American Modernist painters Georgia O'Keeffe, Charles Burchfield, Milton Avery, Arthur Dove and Marsden Hartley. In the early 80s his work was often associated with a style of painting called organic abstraction and exhibited alongside artists Bill Jensen, Katherine Porter and Terry Winters.",Gregory Amenoff played baseball.,The context was in regards to Gregory Amenoff being an American painter.  It did not say anything about him being a baseball player; from the context given we do not know if he did or did not every play baseball.  The system could have been confused if it has access to more knowledge on the subject than given in the context.,1,2,,-3.025426149,-1.036087871,3.044556856
d47a5d51-7cca-4e7e-92b4-618df866fd10,The 2015 Brownlow Medal was the 88th year the award was presented to the player adjudged the fairest and best player during the Australian Football League (AFL) home and away season. Nat Fyfe of the Fremantle Football Club won the medal by polling thirty-one votes during the 2015 AFL season. He became the first Fremantle player to win the Brownlow Medal.,Nat Fyfe is the fairest and best player in the AFL 2 years ago,"We don't know if he was or wasn't the fairest and best player in the AFL to receive this award again 2 years ago, despite winning it 4 years ago",1,1,,0.27742061,0.868202686,-1.065964937
9209a2e7-5908-424b-baf4-9feaf91da0ae,"Géraud Sénizergues (born 1957) is a French computer scientist at the University of Bordeaux. With Yuri Matiyasevich he obtained results about the Post correspondence problem. He won the 2002 Gödel Prize ""for proving that equivalence of deterministic pushdown automata is decidable""",Yuri Matiyasevich is a computer scientist. ,It is not entirely clear if Matiyasevish is a computer scientist. The system may have had difficulties because it is strongly implied Matiyasevish is a computer scientist.,1,0,,3.188345671,-0.871104598,-2.82140255
0b24ca03-ed3b-45fa-86b3-41d9eed15c3e,"Arne Lie (September 25, 1921 – January 22, 1982) was a Norwegian actor best known for the voice of Paul Cox in the radio drama ""God aften, mitt navn er Cox"" (Good Evening, My Name is Cox), broadcast by the Norwegian Broadcasting Corporation's Radio Theater department, and for his role as Instructor Brandt in the Norwegian ""Stompa"" films and radio dramas, based on the Jennings novels.",The Norwegian Broadcasting Corporation did not exist in 1922.,"It's never stated in the text when it was first established, therefore we cannot definitively say the statement is either correct/incorrect and no hints are really given in the text. It's difficult perhaps because the year 1921 is similar to 1922, and this is enough to confuse the system.",1,2,,-0.689980805,-1.411810637,1.566225529
2162e235-3862-4192-bd08-60e12c191342,"Sullivan is a city in Hamilton Township, Sullivan County, Indiana, United States. The population was 4,249 at the 2010 census. It is part of the Terre Haute Metropolitan Statistical Area. The city is the county seat of Sullivan County. The town is served by the Southwest School Corporation, and students go to Sullivan High School.","The population in Sullivan county is 4,249","The town is inside the county.  The county will likely be greater, but not necessarily ",1,0,,2.219399452,0.421618313,-2.722939253
55a1a790-1792-4d81-af06-fb88f00c4590,"La aventura de un fotógrafo en La Plata is an Argentine novel, written by Adolfo Bioy Casares. It was first published in 1985. In the prologue to the 2005 edition, the author admits that it is possible that the novel alludes, subconsciously, to the desaparecidos, stating, “I do not believe that one can have such a terrible nightmare and refrain from writing about it in the morning.”",Adolfo was an adult in the 1970s.,We do not know when Adolfo was born. ,1,1,,0.107892931,0.397598505,-0.388488382
e9a71fab-09a1-416b-8616-44d262064187,"The discography of Limp Bizkit, an American nu metal band, consists of five studio albums, three compilation albums, one remix album, one live album, one extended play, 26 singles, three promotional singles, 27 music videos and two video albums. Limp Bizkit formed in 1995 in Jacksonville, Florida. The band has sold an estimated 50 million albums worldwide.",The members of Limp Bizkit met in 1995.,"No information was given regarding when the members of the band met, only when the band was formed.",1,1,,-1.302056789,1.188090563,0.033540584
2482f085-db9f-480c-a93a-8b161bb05198,"So Solid Crew are an English garage, grime and hip hop group originating from Battersea, London which achieved wide success in the early 2000s. The group consisted of a large number of members, the most notable being Lisa Maffia, Romeo and Harvey. They are generally credited with having paved the way for the current generation of crossover UK hip hop stars.",So Solid Crew had 4 members,not clear how many people,1,1,,-0.449474514,1.06787014,-0.560400248
b76457c6-92b3-47ab-82bb-057e9b948acd,"""First"" is a song by American actress and singer-songwriter Lindsay Lohan, taken from her debut studio album, ""Speak"" (2004). It was released as the album's third and final single on May 10, 2005 . The song was released to help promote Lohan's film, """", in which it appears on the soundtrack. The song failed to chart in the United States, but it performed well in other countries such as Taiwan.",Taiwan was a location where Lindsay performed her song well.,her song performed well but it doesn't say if she performed there or not so it should be neither but the words were very similar to the last sentence so the AI thought it was correct.,1,0,,1.650591493,0.814191282,-2.368721724
44af199f-038a-4aa7-8e6b-1d16b0cb5fff,Methyl vinyl ether is an organic compound with the chemical formula CHO. It is the simplest chemical that contains both an alkene group and an alkyl group with an ether linkage. The compound can be made by reaction of acetylene and methanol in presence of a base.,Methyl vinyl ether is simple to make,not clear how easy or difficult the compound is to make,1,0,,1.075560093,0.580808282,-1.5072788
28d97001-b459-4b4c-ab0d-762661493646,"James Gibson ""Gib"" Holgate (August 13, 1920 – November 7, 2011) was an American football player, coach, and college athletics administrator. He served as the head football coach at Hillsdale College in 1948, compiling a record of 6–2–1. Holgate was later an assistant football coach and an administrator in the athletic department at Yale University.",James Holgate played college football. ,The passage does not specify at what level James Holgate played football. ,1,1,,0.733964324,1.182364225,-1.772792935
57840353-013f-4b04-9bf9-3895162f3f93,"John Halsey (born 23 February 1945 in Highgate) is a rock drummer, best known for his appearance as Barrington Womble (""Barry Wom"") in The Rutles, leading to his playing with Neil Innes's band Fatso and appearing in the television film ""All You Need is Cash"" (1978).",John Halsey has performed in at least three bands.,The text only references two bands that John Halsey has performed in.  It is unknown if he played in any other bands.  The system was likely confused by the math computation.,1,0,,2.463820457,0.52564466,-3.075786114
bca2a6c5-7d15-423d-a50e-913bebd34684,"A Matter of Chance is a short story by Vladimir Nabokov written in Russian under his pen name Vladimir Sirin in Berlin in 1924. It was rejected by the newspaper ""Rul"" and first published by the emigre magazine ""Segodnya"" in Riga. In 1974 it became part of a collection of thirteen stories called ""Tyrants Destroyed and Other Stories"" published by McGraw-Hill.",Vladimir Nabokov was published in Russia,There is no specific mention of him being published in Russia,1,0,,1.961552739,-0.068517946,-1.991682291
8f603845-6f4e-4de7-b283-6635a36a7878,"The Honourable James Roland Tomson Wood AO, QC (born 1941) is the chairman of Law Reform Commission of New South Wales, the chairman of the New South Wales Sentencing Council, the Inspector of the Police Integrity Commission and a former judge in Australia. He is currently a judge of the Fiji Court of Appeal.",The New South Wales Sentencing Council did not exist in 1941.,We have no way of knowing if that Council existing the year the now Chairman was born.,1,2,,-2.203962088,-1.41531074,2.739326954
63f130c5-86cb-4fe3-991f-58627c682160,"""Tell Me Why"" is a song by English rock band the Beatles from their album ""A Hard Day's Night"". In North America, it was released on both the American version of ""A Hard Day's Night"" and the album ""Something New"". Credited to Lennon–McCartney, it was written by John Lennon in either Paris or New York City and recorded in eight takes on 27 February 1964.","There are two versions of the album ""A Hard Day's Night"".","The text only mentions two, but there could be more [e.g. a Spanish version]. The model didn't consider this.",1,0,,2.387481451,-1.600632071,-1.329212546
4cd5e9b7-d472-4177-9639-a14c00ab7763,"Svetlana Aleksandrovna Metkina (Russian: Светлана Александровна Меткина ; born 7 January 1974) is a Russian actress from Moscow. She is known outside Russia for playing the Czechoslovak reporter Lenka Janáček in the 2006 film ""Bobby"". known in Hollywood under the name Lana Litvak husband Michel Litvak.",Svetlana Metkina is known by her Stage name in Russia ,"We don’t know how Russian fans know Svetlana Metkina, by her real name or her acting name ... we only know how Hollywood fans know her ",1,1,,-0.016351106,1.076680064,-0.997015357
15c0ac74-8807-4491-b4b8-928515573066,"Reginald DeSean Davis (born September 3, 1976) is a former American football tight end and current running backs coach for Nebraska. He was signed by the San Diego Chargers as an undrafted free agent in 1999. He played college football at Washington.",The San Diego Chargers organization did not exist yet in 1954.,"There isn't any information in the text on when the organization was first founded, so we don't know for sure without external knowledge. It's difficult because the system has a lot of trouble dealing with questions about existence or lack thereof.",1,2,,-0.736778796,-1.346880078,1.518695831
155882d6-057f-426b-ba5b-89f2b207504f,"In Greek mythology, Orthrus (Greek: Ὄρθρος , ""Orthros"") or Orthus (Greek: Ὄρθος , ""Orthos"") was, according to the mythographer Apollodorus, a two-headed dog who guarded Geryon's cattle and was killed by Heracles. He was the offspring of the monsters Echidna and Typhon, and the brother of Cerberus, who was also a multi-headed guard dog.",Cerberus had more heads than Orthrus.,"It says Cerberus was a multi-headed guard dog, and Orthrus was a two-headed dog, but it doesn't say how many heads exactly Cerberus had, perhaps he was also a two-headed dog, in which they would have an equal amount of heads. It's difficult because perhaps the system thinks ""multi-headed"" is guaranteed to mean more than ""two-headed"".",1,1,,-0.122166298,0.309154123,-0.099401824
b8f809f9-7132-451e-940a-02e8a4f0fbb3,"Def Leppard are an English rock band formed in 1977 in Sheffield as part of the new wave of British heavy metal movement. The following is a complete list of all official members, session musicians, featured artists, touring musicians, and live guests of Def Leppard's career",Def Leppard are a hair metal band.,"""Hair metal"" is a term usually used to refer to certain types of metal or rock with disdain, including Def Leppard. The system does not believe this to be correct nor incorrect because the statement is not concerned with the definition of hair metal.",1,1,,-2.722833157,3.478264809,-1.071431518
580f2530-ebf0-4336-98df-5a192d150d82,"Nuance was an American dance music/freestyle group. It was formed by the producer and arranger, Ron Dean Miller, and featured Vikki Love on vocals. They charted three hits on the US ""Billboard"" Hot Dance Music/Club Play chart in the 1980s, including ""Loveride,"" which hit #1 in 1985. The same track peaked at #59 in the UK Singles Chart in January 1985.",Nuance was a musical duo.,"Only two musicians are mentioned.  We don't know if there is a third member of the group, so we don't know if it was a duo.",1,0,,0.924239814,0.658644617,-1.417009711
7e5e4d6c-971f-4850-8edb-0f3d350b5718,"Tilman Frasch is a historian working at Manchester Metropolitan University. He is a leading expert in Burmese historical sources of the Pagan period. Frasch received his PhD in Heidelberg in 1994 with a work about the Pagan kingdom, titled ""Pagan: Stadt und Staat.",I received my PhD in 1994 from Manchester Metropolitan University.,"The reader can't know if what I said was correct or not. The system possibly got confused between Frasch and myself, and also where he received his PhD.",1,0,,0.614046216,-0.200841263,-0.378671706
1f94d696-99a2-4445-bcf8-f3557f47f019,"Meshuggah is a Swedish experimental metal and death metal quintet formed in 1987 in Umeå. Meshuggah is known for its use of extended polymetric passages, complex time signatures, dissonant guitar riffs, and harsh vocals. As of 2008, the band consists of vocalist Jens Kidman, guitarists Fredrik Thordendal and Mårten Hagström, bassist Dick Lövgren and drummer Tomas Haake.",Meshuggah could never be a sextet.,"It is possible that a sixth member could join, making the band a sextet. I believe ""never"" tricked the system.",1,2,,-3.753858566,0.8306337,2.133770466
1715d882-c854-4fd0-841d-58615569cc79,"The 1989 Newcastle earthquake occurred in Newcastle, New South Wales on Thursday, 28 December. The shock measured 5.6 on the Richter magnitude scale and was one of Australia's most serious natural disasters, killing 13 people and injuring more than 160. The damage bill has been estimated at A$ 4 billion (including an insured loss of about $1 billion)."," The earthquake in Newcastle that killed 13 people in 1989, killed 13 people and injured 162","Its says in the context: "" killing 13 people and injuring (more than 160)""                   So the number of injured could be 161 or higher. It could be 162 or could be another number 161 or higher.                                                        So, the statement ""The earthquake in Newcastle that killed 13 people in 1989, killed 13 people and injured 162""                                                 Is Neither Definitely Correct Nor Definitely Correct                                           ",1,0,,1.540100336,-0.199150637,-1.410171628
4c2348e1-0f70-4fdb-922b-4aabc5c76549,"Elton John: Me, Myself & I is a 2007 documentary filmed after the death of Elton John's good friend Diana and other soul shaking events that caused him to reassess his life. It is a candid appraisal by Elton John (tongue in cheek) of his fame, drug use, sexuality, and mistakenly taking his life for granted. It was filmed in Las Vegas, Nevada, United States","Elton John: Me, Myself & I is based on a book.",There is no mention that the film could be based on a book.,1,1,,-3.494184017,2.19319725,0.73551929
71952f92-d5f8-4211-bc9b-cddc2e1a1f53,"Michael J. McCann is a Canadian author of crime fiction and supernatural fiction. His crime novel ""Sorrow Lake"", the first March and Walker Crime Novel, is a finalist for the 2015 Hammett Prize. He is also the author of the Donaghue and Stainer Crime Novel series and ""The Ghost Man"", a supernatural thriller. He is a member of the Crime Writers of Canada.",McCann was born in Canada,"The context tells us that McCann is Canadian, but that does not mean he was born there. It only indicates that he is a citizen of the country. ",1,1,,0.207378894,1.942989707,-2.027124643
f68feb66-12b3-46d5-a40f-9c28916624be,Ahmed Patel (born 21 August 1949) is a Member of Parliament in India and a senior leader of the Indian National Congress party. He is the political secretary to the Congress President Sonia Gandhi since 2001 and is widely credited with the party’s performance in the 2004 and 2009 General elections.,Ahmed Patel has a  political secretary.,The statement tells us he is a  political secretary but it doesn't say for sure one way or the other if he has one of his own. Therefore it,1,0,,3.819181442,-0.312395453,-3.975963831
59606ff1-e66c-415e-bfaa-4ca08bacf0dd,"O'Gorman High School is a Catholic high school located in Timmins, Ontario, Canada. O'Gorman Intermediate School, which is located down the street from the high school, is a feeder school for 7th and 8th graders. It is currently the only school in Timmins where the students wear uniforms.","There are only 2 schools in Timmins, Ontario, Canada with O'Gorman in their name","We know that there are two schools which leads the system to believe the statement, but we do not know if there are any other schools by that name and therefore can not determine if there are only 2 schools by that name or not.",1,1,,0.345185548,1.692098498,-1.963766217
35f8dc6d-6f44-4a4a-8e79-9baa14c2eff4,"Robert (Rob) Stuart Howell is a British costume and set designer. He is primarily known for his work on the London stage. Howell won the Olivier Award for his set design for the musical ""Matilda the Musical"" in 2012. He has also designed both scenery and costumes for several Broadway shows, and won the Drama Desk Award for Outstanding Set Design for ""Ghost the Musical"" in 2012.",Robert (Rob) Stuart Howell has a q,letter isn't there,2,1,,-1.784022808,1.616441488,-0.03975663
9ed0c3ee-f70d-4855-9c46-53f8aa49e142,"Ichikawa Junior and Senior High School (市川中学校・高等学校 , Ichikawa Gakuen ) is a large (2500 students) private school in Moto-kita-kata (本北方), Ichikawa, Chiba, Japan. The school is sometimes mistaken for a public school due to its name: ""Ichikawa Junior High School"", ""Ichikawa High School"" or ""Ichikawa"" for short. The private school is managed by the Ichikawa Gakuen School Corporation.",Ichikawa Junior and Senior High school has more than twenty seven hundred students,"its says the school is "" large (2,500) students""    My Statement is :                                                                                                                                                                                             . "" ichikawa junior and senior high school has more than twenty seven hundred students, ( 2,700)                                 This is definitely incorrect.  ",2,1,,-0.795629323,2.705211401,-1.918062329
fdedf7e7-d243-4b63-b2e1-5d4b24f5eb83,"Freddy Antonio García (born October 6, 1976), is a Venezuelan former professional baseball pitcher. He is best known for his stints with the Seattle Mariners, Chicago White Sox, and New York Yankees of Major League Baseball, but has also pitched in the Chinese Professional Baseball League of Taiwan, as well as the Mexican and Venezuelan baseball leagues.",Freddy Garcia trained to be a baseball pitcher in the summer of 1976,Freddy Garcia wasnt even born in the summer of 1976 and therefore could definitely not have trained to be a pitcher during that period.,2,1,,-0.188466161,0.888333261,-0.624425948
2ff8a6e4-b75d-4f9e-9173-f46381da4a09,"Lawrence Watkins (born October 5, 1946 in Bessemer, Alabama) is a former American football running back in the National Football League for the Detroit Lions, Philadelphia Eagles, Buffalo Bills, and the New York Giants. He played college football at Alcorn State University.","Lawrence Watkins played for the Buffalo Giants and Detroit Lions, among other teams.","He played for the Detroit Lions, Philadelphia Eagles, Buffalo Bills, and the New York Giants; the model was fooled by switching team names.",2,0,,2.350658894,-0.724925756,-1.946425319
358c5e62-aae5-4f7c-9de1-a9add7f408d0,"In the state of Texas, United States, local schools are typically operated as independent school districts or consolidated school districts. Consolidated School Districts are typically one or more independent school districts that were consolidated due to low attendance or governance issues. Independent School Districts typically serve one community, but sometimes serve multiple small communities.","When there is low attendance, schools in Texas divide into independent school districts.","It is definitely incorrect because low attendance often causes schools in Texas to consolidate into Consolidated School Districts, not divide into independent school districts. ",2,0,,2.156020641,-0.095820919,-2.16866827
92d400f9-0d1b-4170-9c58-fa608757f2e8,Delhi Public School Megacity was established in 2004 at Kolkata belonging to the Delhi Public School Society. It is the only DPS other than Delhi Public School Newtown Kolkata to be affiliated to the Council for the Indian School Certificate Educations(CISCE).,Delhi Public School Megacity is the only DPS affiliated with CISCE.,"It is the only one other than another school, actually. The model missed the qualifier 'other than'.",2,0,,1.817361116,-0.974254787,-1.147853732
da3a7245-52e9-4594-91fe-b01d8225ae49,"Major General John Craig Lawrence {'1': "", '2': "", '3': "", '4': ""} (born 18 October 1963), also known as Craig Lawrence or J. C. Lawrence, is a retired British Army officer whose last appointment was as the Director of Joint Warfare in the Joint Forces Command. He left the army on 6 June 2016 and is now a writer.",Major General John Craig Lawrence was dishonorably discharged,Major General John Craig Lawrence left the army. He wasn't discharged,2,1,,-2.483311176,1.570232987,0.551429391
4e57ac19-57b8-4d19-b4d5-f8218aaa399b,"Kaj Birket-Smith (20 January 1893 – 28 October 1977) was a Danish philologist and anthropologist. He specialized in studying the habits and language of the Inuit and Eyak. He was a member of Knud Rasmussen's 1921 Thule expedition. In 1940, he became director of the Ethnographic Department of the National Museum of Denmark.",Kaj Birket-Smith would have been a ripe old age of 128 if he were still alive today.,he would be 126 so it is incorrect but the AI was not able to do the math,2,1,,-0.637367249,0.371613234,0.203224346
dc1f6350-6f61-4103-a363-05f9a9c27c18,"""The Cruciferous Vegetable Amplification"" is the second episode of the fourth season of ""The Big Bang Theory"" that first aired on CBS on September 30, 2010. It is the 65th episode overall. The episode features a guest appearance by Steve Wozniak, co-founder of Apple Inc.",The episode featured multiple guest stars,The text only states one guest star,2,0,,0.350839019,0.229531616,-0.446504951
9bdf8fbc-ab42-4e28-8783-8fae38cff942,"Sunday Live with Adam Boulton was a weekend news and political show on Sky News and on Sky News HD, presented by Sky News' Political Editor Adam Boulton. From January 2011, the programme was replaced with ""Murnaghan"", a similar show presented by Dermot Murnaghan. Boulton moved to a new weekday show at 13:00 on Sky News.",Dermot Murnaghan had a show at 13:00 on Sky News,Boulton moved to the show at 13:00 on Sky News,2,0,,1.323841572,-0.01629428,-1.295853615
095c37a3-cfe3-45ee-9ef4-d537b5b6439b,"Kootenay Loop is a major public transit exchange in Vancouver, British Columbia. Opened on August 20, 1950, it is the eastern-most major exchange in the city of Vancouver with routes servicing East Vancouver, Downtown Vancouver, Burnaby, North Vancouver and the Tri-Cities.",Vancouver only has one public transit exchange. ,"The context states the the Loop is the eastern most public transit.  By saying easternmost, it implies there is a westernmost. ",2,2,,-3.547742605,-0.310991108,2.904308558
819c6557-8c94-4c3d-9275-c3a29a49637c,"Madman is a creator owned fictional character, a comic book superhero that appears in comic books by creator Mike Allred and which has been published by a number of publishers over the years. The character first appeared in ""Creatures of the Id"" (Oct. 1990). His name, Frank Einstein, is a combination of Frank Sinatra and Albert Einstein, and is also a reference to Frankenstein.",Frank Einstein was given birth to by Albert Einstein and Frank Sinatra,"Actually, Frank Einstein is an alter ego for a fictional comic character  ""Madman"" and his name was inferred from the combination of Frank Sinatra and Albert Einstein",2,1,,-1.078480482,0.526747942,0.422052413
10b8ae3d-e3a4-4262-b32b-0d1bb2307e38,"The 2014 Monaco GP2 Series round was a pair of motor races held on May 23 and 24, 2014 at the Circuit de Monaco in Monte Carlo as part of the GP2 Series. It was the third round of the 2014 GP2 Series season, and was part of the support programme for the 2014 Monaco Grand Prix.",The 2023 Monaco GP2 Series was held on May 23 and 24.,"The 2023 Monaco GP2 Series has not been held yet, as it is currently only 2019. The system was fooled because it thought that the 23 in ""2023"" referred to the date in May that the Series occurred, not the year it occurred.",2,2,,-3.017440796,0.683021069,1.737885475
d5b1fb05-5dd6-47ae-b544-689a61bc0ab9,"Olga Vladimirovna Litvinenko (Ольга Владимировна Литвиненко, born 1983) is a Russian ex-politician and the daughter of Vladimir Litvinenko, a close friend of Vladimir Putin's and in the words of Olga, ""the richest rector in Russia"" and an ""oligarch"". Olga has accused her father of kidnapping her daughter.",Vladimir Putin was accused of kidnapping Olga's daughter.,Vladimir Litvinenko was accused not Putin so it is incorrect but they both have the same first name so the AI thought it was correct.,2,1,,0.253065526,0.795009911,-0.950481951
af472179-0fc4-4672-9d54-3873a513fee8,"Jewish heretics (""minim"", from ""minuth"", Hebrew for ""heretic"") are Jewish individuals (often historically, philosophers) whose works have, in part or in whole, been condemned as heretical by significant persons or groups in the larger Jewish community based on the classical teachings of Rabbinic Judaism and derived from ""halakha"" (Jewish religious law).",halakha specifically refers to Jewish Passover.,"halakha refers to Jewish religious law, not Passover.  The system may think Passover is a religious law, but it is not.",2,1,,-0.861948848,1.699893475,-0.870967269
e297340e-ebc4-4b8f-b7cf-447668ef7949,"Bullet Boy is a 2004 British drama film directed by Saul Dibb, written by Saul Dibb and Catherine Johnson, and stars Ashley Walters. The film’s original music was composed and performed by Robert Del Naja of Massive Attack, who released it as an album. The film is about a family in crime-ridden east London, the eldest son’s involvement in gun crime, and the effects of this on his younger brother.",Bullet Boy is about twin boys.,"Bullet Boy involves ""the eldest son’s involvement in gun crime, and the effects of this on his younger brother,"" so it is not about twin [same age] brothers.",2,1,,-1.026765585,2.736589432,-1.748634219
f98e096b-5965-407a-932a-a2602a2496e6,"North Ballarat Football Club, nicknamed The Roosters, is an Australian rules football club based at Eureka Stadium in Ballarat. The club is locally known as ""the Roosters"", and was most notable for competing in the Victorian Football League (VFL) between 1996 and 2017.",North Ballarat Football Club stopped competing in the VFL in the year prior to 2019.,North Ballarat Football Club stopped competing in the VFL in 2017. The system was confused by the year.,2,2,,-1.607007027,0.133902222,1.162630916
a7bf1f93-4d92-4474-979f-375f4122af87,"Isabelle Guérard (born July 1, 1978) is a Canadian film and television actress. She garnered a Canadian Screen Award nomination as Best Actress at the 2nd Canadian Screen Awards in 2013 for ""The Storm Within (Rouge sang)"", and a Jutra Award nomination as Best Actress in 2010 for ""Détour"".",Guerard was nominated for awards in 2011 and 2013.,Guerard was nominated for awards in 2010 and 2013... not 2011.,2,2,,-0.381814986,-0.898484707,0.973452449
5a67b18a-4240-497f-8e70-bee3c3905948,"Squashed entanglement, also called CMI entanglement (CMI can be pronounced ""see me""), is an information theoretic measure of quantum entanglement for a bipartite quantum system. If formula_1 is the density matrix of a system formula_2 composed of two subsystems formula_3 and formula_4, then the CMI entanglement formula_5 of system formula_2 is defined by",Squashed entanglement is called quantum entanglement.,Squashed entanglement is also called CMI entanglement and is a measure of quantum entanglement. The mix of these facts confused the model.,2,0,,2.703500748,-1.648921728,-1.678174973
d39d6b85-d7d6-4a1d-b808-f21baaaa9edc,"The earliest texts of William Shakespeare's works were published during the 16th and 17th centuries in quarto or folio format. Folios are large, tall volumes; quartos are smaller, roughly half the size (see Book size). The publications of the latter are usually abbreviated to Q1, Q2, etc., where the letter stands for ""quarto"" and the number for the first, second, or third edition published.",folios are small.,Quatros are larger. ,2,2,,-1.724920988,-1.41037333,2.365301132
403bfba9-bb99-4df4-8095-4f7fa4b53a5f,"Store Kannikestræde is a street in the Old Town of Copenhagen, Denmark, connecting Frue Plads to Købmagergade. Its history is closely associated with the University of Copenhagen and some of Copenhagen's oldest halls of residence are located in the street. It has been pedestrianized since 1973.",Store Kannikestræde contains a q,No q in the name,2,1,,-1.600461721,1.349895716,0.058058217
d089cc59-cc8e-40fe-a262-40bc73e2da5a,"Rockcastle County is a county located in the U.S. state of Kentucky. As of the 2010 census, the population was 17,056. Its county seat is Mt. Vernon. The county founded in 1810 and named for the Rockcastle River which runs through it. The river, in turn, is named for its majestic rock cliffs.",rockcastle was named after its discoverer,"rockcastle was named for the Rockcastle River which runs through it, not after its discoverer",2,1,,-2.762038231,3.176291704,-0.765378594
b1277245-d726-4150-8f76-ae7d6414815b,"New Market was a city in Scott County, Minnesota, United States. The population was 332 at the 2000 census. In January 2007, New Market merged with Elko to become Elko New Market . As of 2006 New Market has a public school, Eagle View Elementary School which is operated by and is part of the New Prague Schools and teaches Preschool - 5th.",New Market merged with another town and is now named New Market of Elko.,That's not their new name. It's Elko New Market. ,2,1,,-0.668604255,0.589364946,0.013680789
e1b2c7fc-84ba-4e81-905e-a0ccf5ff2a15,Gale V was an unlimited hydroplane that raced in the 1950s. The Gale V team won the National High Point Championship in 1954 and 1955 and won the American Power Boat Association Gold Cup in 1955 with Lee Schoenith driving. The boat was retired after the 1955 season.,Gale V was retired in 1965,"It is incorrect because it says the boat was retired after the 1955 season, so at least before 1956. So, it was retired in 1955 or 1956. I think the system may not realize the 1955 season means 1955 or 1956",2,2,,-2.35042429,-0.228077993,1.969341636
9d4ea405-878c-4724-bd38-4ac11d43ebe5,"Vonn Cummings Sumner (born 1976 in Palo Alto, California) is an internationally exhibited American painter. He received his Bachelor of Arts, in 1998 and Master of Fine Arts, Painting in 2000, both from the University of California, Davis, where he studied with, among others, the celebrated American painter and educator Wayne Thiebaud.",Vonn Cummings Sumner has two degrees from different colleges,He got them both from the same college,2,1,,-0.250108123,0.495109737,-0.18358089
e925ea39-2b67-4691-9d46-81809e670c6f,"Pauline Elizabeth Latham, {'1': "", '2': "", '3': "", '4': ""} (born 4 February 1948) is a British Conservative Party politician, who was elected at the 2010 general election as the Member of Parliament (MP) for Mid Derbyshire, a new constituency created as a result of changes made by the Boundary Commission for England.",Pauline Elizabeth Latham contains a q,No q in the name,2,2,,-1.960220933,0.678378403,0.963149726
48290401-b5cf-4d14-ac65-25ce8bc8da3a,"Hugh Donald McCutcheon {'1': "", '2': "", '3': "", '4': ""} (born 13 October 1969), a native of Christchurch, New Zealand, is the former head coach of the US men's national volleyball team, the former head coach of the US women's national volleyball team, and the current head coach of the University of Minnesota's women's volleyball team.",hugh currently coaches a national volleyball team ,"Hugh currently coaches the University of Minnesota women's team, he formerly coached national teams. ",2,0,,1.862076402,-0.42010203,-1.635295749
638f0cb1-3f28-42bc-bb69-44dddfa6a937,"Die Hochzeit des Camacho (""Comacho's Wedding"") is a Singspiel in two acts by Felix Mendelssohn, to a libretto probably written largely by Friedrich Voigt, based on an episode in Cervantes's ""Don Quixote"". The opera is listed as Mendelssohn's op. 10. It was written between 1824 and 1825, and first performed publicly at the Berlin Schauspielhaus on 29 April 1827.", first performed publicly at the Singspiel Schauspielhaus on 29 April 1827,It was performed at the Berlin Schauspielhaus,2,0,,0.932554543,-0.529288888,-0.465168566
